,periodStartDate,platformCode,channelCode,marketingInvestment,impressions,clicks,visits,conversions,deliveries
1797,2020-03-25,Bing,bing,0.0,0,0,1,0,0
1798,2020-03-25,FacebookBusinessAdsManager,facebook,158.11,14474,169,0,0,0
1799,2020-03-25,FirmyCz,zbozi,80.54,935,14,3,0,0
1800,2020-03-25,HeurekaCz,heureka,140.0,0,39,51,0,0
1801,2020-03-25,RtbHouse,rtbhouse,0.0,21617,459,340,0,0
1802,2020-03-25,Silverpop,emailing,0.0,0,0,1560,0,0
1803,2020-03-25,Sklik,sklik_bra,62.3,158,90,96,0,0
1804,2020-03-25,Sklik,sklik_pla,161.5,3007,46,50,0,0
1805,2020-03-25,Sklik,sklik_rem,0.0,0,0,144,0,0
1806,2020-03-25,Sklik,sklik_sea,148.98,804,59,64,0,0
1807,2020-03-25,ZboziCz,zbozi,707.96,2985,72,70,0,0
1808,2020-03-25,unpaid,direct,0.0,0,0,510,0,0
1809,2020-03-25,unpaid,facebook,0.0,0,0,49,0,0
1810,2020-03-25,unpaid,internal,0.0,0,0,463,0,0
1811,2020-03-25,unpaid,notset,0.0,0,0,37,0,0
1812,2020-03-25,unpaid,organic,0.0,0,0,604,0,0
1813,2020-03-25,unpaid,referral,0.0,0,0,96,0,0
